ano_mês,uf,produto,unid,venda,criado_em,ano
2013-10,PR,Querosene Iluminante,m3,50,2022-09-11,
2013-11,PR,Querosene Iluminante,m3,40,2022-09-11,
2013-12,PR,Querosene Iluminante,m3,30,2022-09-11,
2014-01,PR,Querosene Iluminante,m3,30,2022-09-11,
2014-02,PR,Querosene Iluminante,m3,40,2022-09-11,
2014-03,PR,Querosene Iluminante,m3,30,2022-09-11,
2014-04,PR,Querosene Iluminante,m3,40,2022-09-11,
2014-05,PR,Querosene Iluminante,m3,29,2022-09-11,
2014-06,PR,Querosene Iluminante,m3,30,2022-09-11,
2014-07,PR,Querosene Iluminante,m3,44,2022-09-11,
2014-08,PR,Querosene Iluminante,m3,45,2022-09-11,
2014-09,PR,Querosene Iluminante,m3,30,2022-09-11,
2014-10,PR,Querosene Iluminante,m3,79,2022-09-11,
2014-11,PR,Querosene Iluminante,m3,12,2022-09-11,
2014-12,PR,Querosene Iluminante,m3,28,2022-09-11,
2015-01,PR,Querosene Iluminante,m3, 30 ,2022-09-11,
2015-02,PR,Querosene Iluminante,m3, 30 ,2022-09-11,
2015-03,PR,Querosene Iluminante,m3, 19 ,2022-09-11,
2015-04,PR,Querosene Iluminante,m3, 70 ,2022-09-11,
2015-05,PR,Querosene Iluminante,m3, -   ,2022-09-11,
2015-06,PR,Querosene Iluminante,m3, 34 ,2022-09-11,
2015-07,PR,Querosene Iluminante,m3, 25 ,2022-09-11,
2015-08,PR,Querosene Iluminante,m3, 20 ,2022-09-11,
2015-09,PR,Querosene Iluminante,m3, 29 ,2022-09-11,
2015-10,PR,Querosene Iluminante,m3, 35 ,2022-09-11,
2015-11,PR,Querosene Iluminante,m3, 26 ,2022-09-11,
2015-12,PR,Querosene Iluminante,m3, 10 ,2022-09-11,
2016-01,PR,Querosene Iluminante,m3,49,2022-09-11,
2016-02,PR,Querosene Iluminante,m3,54,2022-09-11,
2016-03,PR,Querosene Iluminante,m3,30,2022-09-11,
2016-04,PR,Querosene Iluminante,m3,34,2022-09-11,
2016-05,PR,Querosene Iluminante,m3,30,2022-09-11,
2016-06,PR,Querosene Iluminante,m3,29,2022-09-11,
2016-07,PR,Querosene Iluminante,m3,15,2022-09-11,
2016-08,PR,Querosene Iluminante,m3,38,2022-09-11,
2016-09,PR,Querosene Iluminante,m3,29,2022-09-11,
2016-10,PR,Querosene Iluminante,m3,28,2022-09-11,
2016-11,PR,Querosene Iluminante,m3,10,2022-09-11,
2016-12,PR,Querosene Iluminante,m3,47,2022-09-11,
2017-01,PR,Querosene Iluminante,m3,10,2022-09-11,
2017-02,PR,Querosene Iluminante,m3,18,2022-09-11,
2017-03,PR,Querosene Iluminante,m3,14,2022-09-11,
2017-04,PR,Querosene Iluminante,m3,15,2022-09-11,
2017-05,PR,Querosene Iluminante,m3,28,2022-09-11,
2017-06,PR,Querosene Iluminante,m3,19,2022-09-11,
2017-07,PR,Querosene Iluminante,m3,13,2022-09-11,
2017-08,PR,Querosene Iluminante,m3,10,2022-09-11,
2017-09,PR,Querosene Iluminante,m3,32,2022-09-11,
2017-10,PR,Querosene Iluminante,m3,10,2022-09-11,
2017-11,PR,Querosene Iluminante,m3,10,2022-09-11,
2017-12,PR,Querosene Iluminante,m3,18,2022-09-11,
2018-01,PR,Querosene Iluminante,m3,19,2022-09-11,
2018-02,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-03,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-04,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-05,PR,Querosene Iluminante,m3,14,2022-09-11,
2018-06,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-07,PR,Querosene Iluminante,m3,20,2022-09-11,
2018-08,PR,Querosene Iluminante,m3,14,2022-09-11,
2018-09,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-10,PR,Querosene Iluminante,m3,10,2022-09-11,
2018-11,PR,Querosene Iluminante,m3,13,2022-09-11,
2018-12,PR,Querosene Iluminante,m3,9,2022-09-11,
2019-01,PR,Querosene Iluminante,m3,15,2022-09-11,
2019-02,PR,Querosene Iluminante,m3,20,2022-09-11,
2019-03,PR,Querosene Iluminante,m3,7,2022-09-11,
2019-04,PR,Querosene Iluminante,m3,18,2022-09-11,
2019-05,PR,Querosene Iluminante,m3,5,2022-09-11,
2019-06,PR,Querosene Iluminante,m3,9,2022-09-11,
2019-07,PR,Querosene Iluminante,m3,18,2022-09-11,
2019-08,PR,Querosene Iluminante,m3,8,2022-09-11,
2019-09,PR,Querosene Iluminante,m3,27,2022-09-11,
2019-10,PR,Querosene Iluminante,m3,8,2022-09-11,
2019-11,PR,Querosene Iluminante,m3,13,2022-09-11,
2019-12,PR,Querosene Iluminante,m3,5,2022-09-11,
2020-01,PR,Querosene Iluminante,m3,17,2022-09-11,
2020-02,PR,Querosene Iluminante,m3,15,2022-09-11,
2020-03,PR,Querosene Iluminante,m3,8,2022-09-11,
2020-04,PR,Querosene Iluminante,m3,3,2022-09-11,
2020-05,PR,Querosene Iluminante,m3,19,2022-09-11,
2020-06,PR,Querosene Iluminante,m3,12,2022-09-11,
2020-07,PR,Querosene Iluminante,m3,10,2022-09-11,
2020-08,PR,Querosene Iluminante,m3,5,2022-09-11,
2020-09,PR,Querosene Iluminante,m3,25,2022-09-11,
2020-10,PR,Querosene Iluminante,m3,8,2022-09-11,
2020-11,PR,Querosene Iluminante,m3,9,2022-09-11,
2020-12,PR,Querosene Iluminante,m3,13,2022-09-11,
2021-01,PR,Querosene Iluminante,m3,5,2022-09-11,
2021-02,PR,Querosene Iluminante,m3,13,2022-09-11,
2021-03,PR,Querosene Iluminante,m3,19,2022-09-11,
2021-04,PR,Querosene Iluminante,m3,5,2022-09-11,
2021-05,PR,Querosene Iluminante,m3,10,2022-09-11,
2021-06,PR,Querosene Iluminante,m3,17,2022-09-11,
2021-07,PR,Querosene Iluminante,m3,10,2022-09-11,
2021-08,PR,Querosene Iluminante,m3,15,2022-09-11,
2021-09,PR,Querosene Iluminante,m3,5,2022-09-11,
2021-10,PR,Querosene Iluminante,m3,9,2022-09-11,
2021-11,PR,Querosene Iluminante,m3,13,2022-09-11,
2021-12,PR,Querosene Iluminante,m3,5,2022-09-11,
2022-01,PR,Querosene Iluminante,m3,5.0,2022-09-11,
2022-02,PR,Querosene Iluminante,m3,18.0,2022-09-11,
2022-03,PR,Querosene Iluminante,m3,15.0,2022-09-11,
2022-04,PR,Querosene Iluminante,m3,3.0,2022-09-11,
2022-05,PR,Querosene Iluminante,m3,13.0,2022-09-11,
2022-06,PR,Querosene Iluminante,m3,5.0,2022-09-11,
2022-07,PR,Querosene Iluminante,m3,,2022-09-11,
2022-08,PR,Querosene Iluminante,m3,,2022-09-11,
2022-09,PR,Querosene Iluminante,m3,,2022-09-11,
2022-10,PR,Querosene Iluminante,m3,,2022-09-11,
2022-11,PR,Querosene Iluminante,m3,,2022-09-11,
2022-12,PR,Querosene Iluminante,m3,,2022-09-11,
2000-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2001-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2002-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2003-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2004-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2005-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2006-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2007-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2008-01,RJ,Querosene Iluminante,m3, 101 ,2022-09-11,
2008-02,RJ,Querosene Iluminante,m3, 102 ,2022-09-11,
2008-03,RJ,Querosene Iluminante,m3, 139 ,2022-09-11,
2008-04,RJ,Querosene Iluminante,m3, 89 ,2022-09-11,
2008-05,RJ,Querosene Iluminante,m3, 122 ,2022-09-11,
2008-06,RJ,Querosene Iluminante,m3, 85 ,2022-09-11,
2008-07,RJ,Querosene Iluminante,m3, 57 ,2022-09-11,
2008-08,RJ,Querosene Iluminante,m3, 72 ,2022-09-11,
2008-09,RJ,Querosene Iluminante,m3, 95 ,2022-09-11,
2008-10,RJ,Querosene Iluminante,m3, 80 ,2022-09-11,
2008-11,RJ,Querosene Iluminante,m3, 20 ,2022-09-11,
2008-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-01,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-02,RJ,Querosene Iluminante,m3, 13 ,2022-09-11,
2009-03,RJ,Querosene Iluminante,m3, 0 ,2022-09-11,
2009-04,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2009-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-07,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2009-08,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-01,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-02,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-03,RJ,Querosene Iluminante,m3, 1 ,2022-09-11,
2010-04,RJ,Querosene Iluminante,m3, 3 ,2022-09-11,
2010-05,RJ,Querosene Iluminante,m3, 0 ,2022-09-11,
2010-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-07,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-08,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2010-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-01,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2011-02,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-04,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-05,RJ,Querosene Iluminante,m3, 20 ,2022-09-11,
2011-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-07,RJ,Querosene Iluminante,m3, 3 ,2022-09-11,
2011-08,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-01,RJ,Querosene Iluminante,m3, 0 ,2022-09-11,
2012-02,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-04,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-07,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-08,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-01,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-02,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-04,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-07,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-08,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-10,RJ,Querosene Iluminante,m3, 1 ,2022-09-11,
2013-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-01,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-02,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-04,RJ,Querosene Iluminante,m3, (0),2022-09-11,
2014-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-07,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-08,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2014-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-12,RJ,Querosene Iluminante,m3, 5 ,2022-09-11,
2015-01,RJ,Querosene Iluminante,m3, 10 ,2022-09-11,
2015-02,RJ,Querosene Iluminante,m3, 3 ,2022-09-11,
2015-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-04,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-07,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-08,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-09,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-10,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2015-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2016-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2017-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2018-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2019-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-01,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-02,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-03,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-04,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-05,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-06,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2020-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2021-01,RJ,Querosene Iluminante,m3, 3 ,2022-09-11,
2021-02,RJ,Querosene Iluminante,m3, 17 ,2022-09-11,
2021-03,RJ,Querosene Iluminante,m3, 14 ,2022-09-11,
2021-04,RJ,Querosene Iluminante,m3, 10 ,2022-09-11,
2021-05,RJ,Querosene Iluminante,m3, 11 ,2022-09-11,
2021-06,RJ,Querosene Iluminante,m3, 9 ,2022-09-11,
2021-07,RJ,Querosene Iluminante,m3, 9 ,2022-09-11,
2021-08,RJ,Querosene Iluminante,m3, 2 ,2022-09-11,
2021-09,RJ,Querosene Iluminante,m3, 4 ,2022-09-11,
2021-10,RJ,Querosene Iluminante,m3, 6 ,2022-09-11,
2021-11,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2021-12,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-01,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-02,RJ,Querosene Iluminante,m3, 1 ,2022-09-11,
2022-03,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-04,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-05,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-06,RJ,Querosene Iluminante,m3, NaN   ,2022-09-11,
2022-07,RJ,Querosene Iluminante,m3,,2022-09-11,
2022-08,RJ,Querosene Iluminante,m3,,2022-09-11,
2022-09,RJ,Querosene Iluminante,m3,,2022-09-11,
2022-10,RJ,Querosene Iluminante,m3,,2022-09-11,
2022-11,RJ,Querosene Iluminante,m3,,2022-09-11,
2022-12,RJ,Querosene Iluminante,m3,,2022-09-11,
2000-01,RN,Querosene Iluminante,m3,,2022-09-11,
2000-02,RN,Querosene Iluminante,m3,,2022-09-11,
2000-03,RN,Querosene Iluminante,m3,,2022-09-11,
2000-04,RN,Querosene Iluminante,m3,,2022-09-11,
2000-05,RN,Querosene Iluminante,m3,,2022-09-11,
2000-06,RN,Querosene Iluminante,m3,,2022-09-11,
2000-07,RN,Querosene Iluminante,m3,,2022-09-11,
2000-08,RN,Querosene Iluminante,m3,,2022-09-11,
2000-09,RN,Querosene Iluminante,m3,,2022-09-11,
2000-10,RN,Querosene Iluminante,m3,,2022-09-11,
2000-11,RN,Querosene Iluminante,m3,,2022-09-11,
2000-12,RN,Querosene Iluminante,m3,,2022-09-11,
2001-01,RN,Querosene Iluminante,m3,,2022-09-11,
2001-02,RN,Querosene Iluminante,m3,,2022-09-11,
2001-03,RN,Querosene Iluminante,m3,,2022-09-11,
2001-04,RN,Querosene Iluminante,m3,,2022-09-11,
2001-05,RN,Querosene Iluminante,m3,,2022-09-11,
2001-06,RN,Querosene Iluminante,m3,,2022-09-11,
2001-07,RN,Querosene Iluminante,m3,,2022-09-11,
2001-08,RN,Querosene Iluminante,m3,,2022-09-11,
2001-09,RN,Querosene Iluminante,m3,,2022-09-11,
2001-10,RN,Querosene Iluminante,m3,,2022-09-11,
2001-11,RN,Querosene Iluminante,m3,,2022-09-11,
2001-12,RN,Querosene Iluminante,m3,,2022-09-11,
2002-01,RN,Querosene Iluminante,m3,,2022-09-11,
2002-02,RN,Querosene Iluminante,m3,,2022-09-11,
2002-03,RN,Querosene Iluminante,m3,,2022-09-11,
2002-04,RN,Querosene Iluminante,m3,,2022-09-11,
2002-05,RN,Querosene Iluminante,m3,,2022-09-11,
2002-06,RN,Querosene Iluminante,m3,,2022-09-11,
2002-07,RN,Querosene Iluminante,m3,,2022-09-11,
2002-08,RN,Querosene Iluminante,m3,,2022-09-11,
2002-09,RN,Querosene Iluminante,m3,,2022-09-11,
2002-10,RN,Querosene Iluminante,m3,,2022-09-11,
2002-11,RN,Querosene Iluminante,m3,,2022-09-11,
2002-12,RN,Querosene Iluminante,m3,,2022-09-11,
2003-01,RN,Querosene Iluminante,m3,,2022-09-11,
2003-02,RN,Querosene Iluminante,m3,,2022-09-11,
2003-03,RN,Querosene Iluminante,m3,,2022-09-11,
2003-04,RN,Querosene Iluminante,m3,,2022-09-11,
2003-05,RN,Querosene Iluminante,m3,,2022-09-11,
2003-06,RN,Querosene Iluminante,m3,,2022-09-11,
2003-07,RN,Querosene Iluminante,m3,,2022-09-11,
2003-08,RN,Querosene Iluminante,m3,,2022-09-11,
2003-09,RN,Querosene Iluminante,m3,,2022-09-11,
2003-10,RN,Querosene Iluminante,m3,,2022-09-11,
